,group,0,1
141602,6,-1.179106951,-18.28775406
141603,4,1.877114177,-36.43819809
141604,7,22.11494637,34.01108932
141606,5,-22.92380524,-6.92722559
141607,3,14.57486248,-3.498953342
141608,5,-34.10050201,-5.977405071
141609,5,-2.89165163,-5.217105865
141610,8,-25.90402794,16.59046364
141611,7,16.24575806,16.65352631
141612,0,0.374818027,21.25969887
141613,5,-6.053193569,1.37232089
141614,5,-7.562051296,3.089811087
141615,3,8.972946167,4.059987068
141616,7,21.45376587,23.98797417
141618,7,26.34688377,23.51120949
141620,5,-33.51901627,-10.96802425
141621,1,-1.626297474,2.845545292
141622,2,21.26751328,-16.45930672
141623,3,47.16495895,8.992459297
141624,8,4.604439259,5.253626823
141625,0,-2.605811357,19.76525879
141626,5,-19.85513115,0.224049211
141628,2,26.01744461,-6.092057228
141629,8,5.299433708,4.897571564
141630,1,-17.52481079,34.96401215
141631,5,-39.79706573,-3.968449831
141633,5,-18.36574554,8.717083931
141634,4,4.755991459,-30.95445061
141635,6,-20.74077797,-22.17504501
141636,8,-12.32722664,1.968638062
141637,9,-0.07815183,-16.81775284
141638,6,-4.87648344,-10.10714436
141639,6,1.032244563,1.583471894
141640,1,-14.75204086,26.8381691
141642,5,11.40162277,-15.47937489
141643,5,-15.33551121,9.883291245
141644,8,-37.96108246,4.604654312
141645,8,-10.8960638,4.086912155
141646,1,-23.23900032,32.98151398
141647,5,-5.463323116,3.638321877
141650,6,-12.66361618,-22.22095871
141651,6,-2.624695778,-14.74476624
141652,6,-22.78809738,-23.02936745
141653,1,-9.214799881,23.77567482
141654,0,-5.077140808,13.24617767
141656,2,19.69758606,-11.00458431
141657,7,23.71958351,27.8728981
141658,8,-25.06949997,13.89310074
141659,4,-5.265011787,-28.2357769
141660,5,-10.81744194,-15.51607418
141661,4,-4.234489918,-45.9039917
141662,9,9.395554543,-37.18603897
141663,5,-20.52928352,0.681758583
141664,3,25.13801193,5.066262245
141666,5,-32.60650253,-18.8208828
141667,6,-17.48994637,-20.64581299
141668,8,-37.54841232,14.16961956
141669,3,23.29905128,-4.362092495
141671,2,30.01044083,-20.14330482
141672,7,22.0805378,18.84715652
141673,0,-0.514485598,14.80068111
141674,1,-11.08300018,34.12418365
141675,2,43.93367004,-17.35289764
141676,4,-8.756217003,-26.45225334
141678,4,-9.31618309,-23.74527931
141679,7,16.44781494,25.71836662
141680,1,-7.988476753,22.54281616
141681,5,-35.05241394,-19.99584961
141682,6,-6.324822426,-4.628228188
141683,1,-28.34668922,35.73960876
141684,3,30.57579231,14.30366993
141685,1,-7.25338316,17.64526939
141686,9,17.65704727,-27.81007385
141687,2,25.48815346,-7.7190485
141688,2,25.51643944,-12.4920845
141689,9,17.74521255,-19.14427567
141690,5,-43.41210938,-16.34197426
141691,8,-34.96962357,24.08825111
141694,0,12.40778255,39.15366745
141695,9,7.556803703,-24.98665237
141697,2,22.95913506,-19.47331047
141698,0,-0.485484302,28.14633179
141699,2,34.30107117,-15.26761532
141700,4,-9.434146881,-18.81623077
141702,8,-26.47914505,11.8087616
141705,0,-1.831547379,14.88856983
141706,3,38.43358612,10.67959595
141707,0,-5.301226616,-2.351592779
141708,0,4.382544994,48.333992
141709,8,-23.59753036,7.263534069
141712,3,27.4734478,9.387084007
141713,4,-2.461443901,-44.88474655
141717,0,-6.537342548,41.03220749
141718,2,39.09202194,-11.53258419
141720,9,-8.414968491,-1.187308073
141721,7,13.39156437,16.2801609
141722,1,-7.52514267,30.77468872
141723,4,-16.94483185,-36.49663162
141724,6,-23.60046005,-19.94329262
141725,1,-10.04984379,30.54918671
141726,3,34.25656509,14.24526119
141727,5,-20.83105469,-12.88732243
141728,6,-0.896506608,-15.09753227
141729,0,2.185544968,15.30454254
141730,5,-29.6484127,-11.29416084
141731,6,-18.77980232,-16.57631683
141732,5,-29.02697754,-2.851153374
141733,3,36.21145248,10.62574959
141734,2,20.74332809,-14.02636623
141735,4,-9.272574425,-31.69868851
141736,1,4.570413113,7.455265045
141737,1,-4.732921124,28.2710495
141738,9,6.538746357,-15.47425556
141739,2,27.46024513,-6.221209526
141740,9,7.850643635,-31.85597229
141741,2,9.617153168,7.138803005
141742,5,-5.935903549,2.606357574
141743,7,6.060025215,0.65849781
141744,7,14.87213802,30.09440041
141745,3,40.20028687,1.836179137
141746,0,6.34274292,36.16636276
141747,3,25.42424583,-1.724626422
141748,2,34.90641403,-6.395924091
141749,5,-30.28840637,-11.30478477
141751,0,-3.88791275,33.73806381
141752,0,7.672220707,10.35783291
141753,6,-20.69145584,-25.74493408
141754,0,2.710477352,20.68519592
141755,3,26.38023949,-0.585455358
141756,7,36.58507156,22.81393051
141758,5,-33.15882874,-19.14446259
141759,6,-20.25978851,-30.71433258
141760,5,-27.72387505,-15.63891125
141762,5,-30.92048645,-7.708731174
141763,0,3.186734438,11.25511456
141764,1,-5.784651756,16.88162804
141766,0,7.206950188,28.40812111
141767,9,17.79899788,-31.45214844
141768,3,22.99856377,8.639095306
141769,8,-35.32552338,14.72579765
141771,9,10.38590717,-6.339224339
141773,8,-33.8323555,8.371290207
141775,4,-10.16376591,-29.33926964
141778,0,-0.428878486,33.45094299
141779,0,10.21332073,40.6912384
141780,3,31.83683777,2.864895582
141781,6,-22.6652317,-15.48927402
141783,3,42.95098114,5.754562855
141784,1,-32.14328766,32.05334854
141786,4,4.372290611,-36.33208847
141787,1,-12.51468277,16.39031982
141788,8,-28.57804298,9.097417831
141789,7,21.28897858,7.988862514
141790,9,10.4587822,-24.20123291
141791,5,-41.89897156,0.489711136
141792,4,-15.49144077,-37.43523788
141793,2,19.37099648,2.382420301
141796,7,23.94400978,36.70021057
141797,6,-25.36758614,-33.09421539
141798,5,-35.87543869,1.538858414
141800,1,-8.963570595,23.42930222
141802,5,-40.79539108,0.551439822
141803,3,17.91612816,-6.18803215
141804,7,18.84946442,15.40678406
141806,6,-17.65929222,-7.280364037
141807,1,-6.318894863,23.89279747
141809,2,33.80920029,-25.73258972
141810,5,-33.19737244,-7.051611423
141811,5,-9.581342697,-15.17109299
141812,9,13.00774384,-25.17328644
141813,7,10.38396931,19.51997757
141814,5,-37.3547287,-5.465730667
141815,9,22.10315704,-35.03812408
141817,7,32.55104065,19.43729591
141818,7,13.09808636,27.28578949
141819,1,-23.89924431,28.97676468
141820,5,-9.326869965,-6.471795082
141821,5,-34.94632721,-18.36976433
141823,5,-34.44115448,-14.97490406
141824,7,33.60438156,28.06830788
141825,0,7.213628292,42.0227356
141827,6,-15.10535812,-28.31115913
141828,3,33.71079636,-0.546627104
141829,1,4.852688789,6.737586975
141830,8,-32.96695709,5.018007278
141831,4,0.711282969,-23.1949749
141832,7,21.23180771,37.16897202
141833,9,6.05492878,-14.75554848
141834,3,29.69546318,10.73363781
141836,4,-16.19405746,-39.53160858
141837,8,-24.69795227,14.40983963
141839,1,-12.05326748,29.10449028
141840,1,-5.36640501,24.28588676
141841,9,30.1752758,-29.83376312
141843,5,-40.32788849,1.041368365
141844,9,7.590672493,-14.04743004
141846,9,9.766656876,-31.63545227
141847,0,11.38425255,14.26461983
141848,7,8.206896782,24.44338226
141850,0,2.61304307,13.51889992
141851,6,-26.78336525,-26.58476257
141852,5,-37.38196182,-14.17849064
141853,5,-20.39963341,1.859123707
141854,7,18.07461357,9.669169426
141855,1,-10.41922665,27.04434013
141856,5,-38.0698204,-7.437972546
141858,0,-7.351792812,39.29677582
141859,7,25.64286423,24.9601078
141861,1,-10.34065819,16.92729568
141862,4,-6.65713644,-11.9553051
141863,0,8.06111145,43.97459793
141865,8,-26.37774086,18.05500984
141866,6,-10.80776215,-11.12816048
141867,4,-7.42852211,-29.75148201
141868,7,34.05298233,24.84900856
141869,0,5.97979641,32.99688721
141870,6,-9.445340157,-9.05902195
141871,8,-10.41204453,0.737918913
141872,4,-3.382326841,-30.33022308
141873,3,25.90311241,-1.22506988
141875,2,20.60937881,-13.07475567
141877,0,6.581391335,30.76733208
141878,7,18.95415688,7.658446789
141879,3,16.86305046,-2.552433252
141880,2,19.92472839,-17.25671768
141882,6,-2.633635521,-15.07091999
141884,7,27.89833832,23.87504578
141887,1,-27.42362595,28.30713654
141888,0,-0.087336481,37.4793129
141889,7,14.83988094,30.08302689
141891,8,-27.79798508,13.24706841
141893,8,-41.83430481,19.39659882
141894,7,-1.597879291,7.44961977
141895,1,-12.72267532,40.4696579
141897,4,-10.16516113,-29.99512482
141899,4,2.145892859,-23.75359154
141900,8,-13.65891171,1.545424819
141901,3,7.545907021,5.431723595
141902,9,13.08070755,-32.33161545
141905,0,12.84980106,36.6641655
141907,5,-36.15172195,-2.012285948
141908,3,16.04911232,-2.996756315
141909,1,-35.2595253,32.39687347
141910,4,-16.54360962,-37.43175125
141916,4,-9.477422714,-43.72074509
141917,9,16.57087326,-20.76031113
141918,8,-19.14306641,4.386126041
141919,2,7.567216396,-18.82387924
141920,0,5.442051411,44.56354523
141921,0,-0.534128487,11.1462574
141922,4,-4.335940361,-26.71170616
141923,5,-41.76114655,-3.291489363
141924,1,-34.78339767,32.19464493
141925,1,-27.39773178,28.24821091
141926,9,19.70939636,-35.49563217
141927,5,-42.75010681,-6.694828987
141929,3,25.75399399,1.075918436
141931,3,30.45985794,4.412958622
141932,1,-12.48629761,25.28294563
141934,6,1.101171851,-7.946775436
141937,4,-5.070214272,-23.4805603
141938,3,39.23331451,-2.725651264
141941,8,-31.76863098,3.167216778
141942,3,28.72146606,1.465389729
141943,3,40.72742462,11.6069622
141944,6,-0.579391837,-1.372344613
141945,9,11.50247192,-42.58384323
141946,1,-19.83595848,37.20398331
141947,6,-20.52640724,-22.09867859
141948,9,8.559407234,-28.73793793
141950,9,6.645086765,-30.11196899
141951,3,21.22551918,4.315394878
141954,9,9.256674767,-7.114748955
141955,0,1.499979854,26.93458557
141956,1,-11.1177206,22.73482895
141957,6,-27.38820076,-19.00194168
141958,1,-9.08839798,23.91116905
141961,3,40.73162079,-0.464093983
141963,3,8.278204918,11.98394394
141964,5,-22.77161217,0.267879456
141965,2,30.61216736,-14.60661316
141966,6,-6.410668373,-4.796886444
141970,3,14.42140865,4.871756554
141971,5,-29.60336113,-3.854733706
141973,3,33.58104706,9.419394493
141974,4,-15.40767193,-39.85929871
141975,9,0.822889626,-12.27992725
141976,4,-2.959403276,-32.73119736
141977,6,-14.89132309,-16.32629204
141978,0,9.322399139,12.97686672
141979,8,-41.18082428,21.3804245
141980,6,-33.03886795,-34.15514374
141983,1,-6.576225281,24.31627655
141984,0,5.562711716,14.83800793
141985,2,20.78975296,-17.07365036
141986,8,-44.58101654,14.75909138
141988,5,-38.23289871,-11.66267776
141989,2,24.19778061,-6.158270359
141990,0,7.850981236,30.24172211
141991,8,-46.67219925,6.409513474
141992,8,-27.89143753,7.027596474
141993,9,23.5110302,-31.488657
141996,8,-24.53908348,2.603790522
141997,6,-28.35089302,-33.07175446
141999,4,-6.871595383,-21.81675529
142000,5,-36.12476349,-1.999152541
142001,5,-32.3030014,1.26746583
142002,8,-47.10585403,6.673370838
142003,4,-11.24828625,-39.23656464
142004,8,-31.08331299,5.828726292
142007,0,-2.07763958,46.14063263
142008,1,-16.85020256,40.23563766
142009,5,-20.65323639,1.370489478
142010,2,4.99341011,15.97359467
142011,7,26.54823494,34.24596024
142013,9,24.74891281,-38.30511093
142014,4,4.754487991,-27.24473572
142016,6,-12.65074921,-18.7859478
142017,2,-0.366717577,-6.324768543
142018,4,-12.80693722,-30.9199028
142019,1,-4.04319191,1.425708294
142020,4,-0.91958195,-20.29227066
142021,5,-37.65686417,-5.321895123
142022,5,-3.71779108,3.626405239
142023,1,9.36293602,1.674646735
142024,1,-13.85171223,23.90172958
142025,6,-13.6975584,-23.31287766
142027,4,-14.90864468,-36.15002823
142028,8,-9.198627472,-1.100245833
142031,4,5.806426525,0.74011302
142032,0,-6.062040806,-2.162281275
142033,9,26.05459595,-35.94358826
142034,0,11.06404018,27.93414116
142035,8,9.758431435,17.18938065
142036,4,-9.006694794,-29.61386299
142037,6,-34.82726288,-31.60733414
142038,8,-17.10445595,-6.282362461
142039,4,-8.993126869,-45.99791718
142040,0,-6.526911259,41.28996277
142042,0,9.825226784,31.81501579
142043,0,-1.843538642,38.72317123
142045,0,-2.385570288,18.52668762
142047,8,-39.98759079,21.81219292
142048,6,-18.80741692,-15.05871105
142050,1,-17.21679878,22.80148315
142051,9,5.724698067,-30.02499008
142052,8,-9.265585899,11.19709969
142055,9,2.149063587,-12.41444397
142056,5,-22.35631943,-2.575051546
142059,5,-11.44333076,-16.71551132
142060,3,8.851131439,9.748048782
142061,6,-23.85286713,-32.71117401
142062,1,-31.62013245,28.46014595
142063,1,-22.33752251,39.8957634
142064,2,34.78261948,-11.85713482
142069,6,-2.854741573,-17.6110611
142070,0,9.462989807,29.41119194
142072,5,-38.12918091,-2.380739212
142073,9,18.54078674,-17.74662209
142074,3,13.35255718,-3.696718454
142076,1,-15.7630949,3.938437223
142077,7,0.625790775,4.926998615
142078,8,-25.98880005,18.68056488
142079,9,3.940854073,-18.31855774
142080,7,22.57580376,17.27675819
142081,5,-29.2375679,-16.01065826
142082,6,-15.49021435,0.322045654
142083,3,39.47009277,4.941945076
142084,2,29.51954079,-10.98687172
142085,0,3.504199505,17.16245842
142086,6,-18.68295479,-17.72414017
142087,2,30.60007286,-20.25025558
142088,7,17.77067566,7.034460068
142089,6,-21.48067856,-25.36573219
142091,9,1.871689916,-10.88796711
142092,5,-38.8185463,-6.511608601
142093,2,20.65106201,-17.17963219
142094,5,-5.061501503,-14.91951084
142095,4,-13.88157749,-42.40078354
142096,6,-27.09695244,-34.07083511
142097,5,-33.30055618,-1.742221594
142098,2,37.6640358,-13.87349033
142099,7,13.13066101,24.01098633
142100,4,5.230595589,-21.63262367
142102,1,-17.86556625,31.25556374
142103,1,-22.04358292,38.4749794
142104,7,10.67767906,21.74580956
142106,1,-17.12934875,24.25097847
142107,3,38.2355957,7.69016695
142108,2,21.37674904,-6.95947504
142109,1,-12.39862823,41.50440598
142110,2,29.68097115,-24.3459816
142112,8,-10.23193645,4.511581898
142113,9,-9.906839371,-4.285534859
142114,8,-19.9117012,4.604413033
142116,8,-27.98916435,1.555429935
142117,0,1.307479143,24.5632267
142118,8,-17.73701286,-0.170148328
142119,6,-13.52009773,-15.77512741
142120,1,-34.29983521,31.87549782
142121,1,-8.082539558,22.9064579
142122,8,-20.28958511,7.442468166
142123,0,-5.419997692,-2.771621227
142124,3,9.500321388,10.90720654
142125,1,-12.26182556,35.93699646
142126,7,32.70902634,19.96275902
142128,2,13.31557941,-15.22510147
142129,8,-8.971583366,0.311846018
142130,6,-11.93806648,-7.79499054
142133,7,12.95933151,21.45189667
142134,2,33.41403961,-17.50087357
142136,4,5.30833292,-30.25761604
142137,5,-45.70487595,-5.168694496
142138,3,21.64539146,10.53052235
142139,0,-3.622944593,28.54657555
142140,2,22.78538704,-19.43536186
142142,1,-23.58740044,20.5276947
142143,4,-1.063308358,-33.48871231
142144,4,-0.425530583,-22.19016266
142145,4,9.789915085,-20.29707527
142146,7,22.36650848,26.3347702
142147,8,4.959227562,5.255318165
142148,2,40.05109406,-18.65346336
142149,8,-32.74567413,3.377059698
142150,5,-32.85942459,-13.92731762
142151,0,-6.06689167,13.82603645
142152,6,-13.87221432,-18.85205078
142153,0,7.549477577,13.24423504
142155,1,-5.564886093,29.22633362
142156,6,-29.20323372,-18.99954796
142157,2,22.62245941,-8.371256828
142158,4,-4.484988213,-38.9596405
142160,5,-25.4626503,-5.659645557
142161,1,-17.24848557,12.8637619
142163,8,-23.6371479,9.679584503
142164,1,-25.40903282,26.24171638
142165,9,4.939585686,-16.46593475
142166,7,7.675244808,24.47388458
142167,9,18.36067963,-32.10923386
142169,0,8.411187172,35.59753799
142170,4,-0.434498519,-31.56011009
142171,2,37.84017563,-19.13720512
142172,6,-25.41069794,-27.73511505
142173,9,22.43626404,-21.99091339
142174,4,-6.978796482,-34.91310883
142175,4,5.518931866,-44.05272293
142176,5,-45.04454041,-16.87138367
142177,6,-12.88887119,-10.10488605
142178,8,4.487414837,3.999887466
142179,1,-12.97029877,37.59322357
142180,9,18.05357361,-29.61087418
142181,3,25.95596886,7.634127617
142182,4,-11.87269497,-31.13721466
142183,4,-5.576863289,-13.68655968
142186,4,5.119126797,-35.3852272
142187,8,-38.28769302,7.627794743
142188,4,-14.58484554,-3.494129419
142189,4,-5.671108723,-18.87877274
142191,0,8.814609528,37.0390358
142192,4,4.519907951,-39.50337982
142193,8,-28.94675636,8.862268448
142194,3,13.76136303,-2.70740819
142195,2,41.52843857,-7.665300846
142196,3,23.02155495,5.291434765
142197,7,31.2026825,21.88743401
142199,7,23.65753937,36.74534988
142200,4,-9.521383286,-18.96245956
142201,9,20.57411957,-27.18098831
142202,0,8.419187546,21.54389191
142203,8,-41.6996727,8.922308922
142204,2,12.9744463,-17.01509666
142205,0,0.241356149,38.35979843
142206,6,-34.86965942,-28.67100716
142207,2,13.61241722,-16.16978455
142208,0,-2.475340128,41.19496918
142209,2,12.8230629,-15.54987526
142210,5,-30.0737133,-7.968506336
142211,7,31.89183426,27.7243309
142212,4,-4.886179924,-29.48555946
142213,7,13.95401192,9.1994133
142214,0,-1.398208976,20.46232986
142215,7,36.59064484,22.29342461
142216,1,-24.87807655,35.47023392
142217,3,6.37277317,8.549862862
142218,7,31.84872627,23.36454964
142219,8,-19.26170349,-2.74366498
142220,3,13.88171673,-1.194498181
142221,5,-29.0267086,-8.040035248
142222,5,-28.11277962,-12.90332031
142223,9,21.78031921,-33.86568832
142224,6,-22.63848305,-23.05506706
142225,5,-33.036129,-7.602796078
142226,5,-25.30347061,-6.303905964
142227,8,-36.95628357,11.54657364
142228,2,15.65403557,-18.40433884
142229,3,33.99837875,14.64802361
142230,8,-33.48919296,10.38145351
142232,4,-15.59641552,-40.61537552
142233,7,23.54427528,25.01745987
142234,8,-13.99732971,-1.458666682
142235,0,5.442945957,27.64592552
142236,5,-10.07041645,-14.47932339
142238,0,-3.924494028,28.66678619
142240,4,-9.323428154,-31.42846489
142241,9,11.78588772,-29.82152367
142242,6,-26.27782822,-16.63011742
142245,1,-23.40177917,30.1725769
142247,4,6.944793224,-22.12291527
142248,6,-17.15166283,-21.71802139
142249,8,-11.96546841,11.43776894
142251,5,-26.78404427,-14.65718842
142252,5,-39.98633194,-6.326040745
142253,9,14.04810143,-29.91917229
142254,7,18.05365372,32.36061096
142255,7,16.19130325,18.48503876
142256,1,-17.140522,41.05586624
142258,0,14.48611259,35.60678482
142259,0,1.8090626,16.66449928
142260,8,-34.4596138,5.578359604
142261,0,9.676626205,33.36643219
142262,8,-12.23682785,-4.393173695
142263,5,-25.17786789,-0.009287443
142264,7,11.39384079,18.79086113
142265,5,-32.54295731,-15.60462761
142266,2,29.13185692,-12.38751793
142267,7,7.655464649,23.39080238
142268,1,-11.09082222,23.88370323
142269,3,3.145659447,4.553832054
142270,3,7.760776043,7.618789673
142274,1,-9.214429855,22.3287735
142275,6,-4.11499691,-10.34484386
142277,2,32.24787521,-4.637569427
142279,7,25.47349167,38.04535294
142280,0,6.041331768,12.33579159
142282,4,5.225298882,-38.21894073
142283,2,25.38064766,-7.207556725
142284,3,32.78238678,6.100252151
142285,9,10.94917011,-41.81613922
142286,5,-44.22846603,-4.158005714
142287,1,-11.47153854,-7.255884171
142288,0,-3.006722689,20.20705223
142289,1,-17.18598557,30.24599457
142290,2,30.25644112,-11.09122467
142292,0,3.071233511,41.10258865
142293,2,38.9553299,-10.04496288
142296,2,26.33731651,-18.52310944
142297,2,23.8493824,-17.53831673
142298,4,-11.15320778,-39.44730377
142299,0,8.745903015,36.45056152
142300,4,-14.71334839,-41.55566025
142301,0,4.091144562,34.56378174
142303,7,21.87042618,21.87197304
142304,3,35.7166214,-1.978336334
142305,5,-2.704957485,2.397796154
142306,4,6.135716438,-43.31876373
142307,0,11.94523144,27.74645424
142308,9,13.42294693,-39.12062454
142309,4,-14.68073368,-2.00660181
142310,8,-8.825181961,13.11493874
142311,7,15.96258545,13.44032669
142312,9,7.859968185,-10.54009151
142313,2,40.76203537,-15.6736393
142314,3,41.0667038,11.416852
142315,0,0.252520561,24.59387779
142316,6,0.242684662,0.256301492
142317,3,18.16431618,-5.864893436
142318,9,25.72834969,-30.17697334
142319,7,18.07826805,33.19003296
142320,3,30.77602959,-3.004822254
142321,8,-36.6614418,4.887294769
142322,7,23.15899086,15.75876141
142323,0,9.432830811,23.0069313
142327,6,-23.0775795,-18.59121895
142328,6,-18.45857811,-23.88964272
142329,3,32.23663712,13.9197855
142330,3,19.21433067,11.53290272
142331,5,-44.25761414,-9.075348854
142333,9,19.50551987,-37.9474678
142334,4,7.066233158,-19.60323906
142335,2,39.29030609,-18.10211372
142337,2,35.02345657,-14.50132275
142338,7,11.45295334,23.88467598
142339,0,8.821198463,45.24255371
142340,2,5.624126434,-18.99601173
142343,6,-16.43925858,2.876208782
142344,1,-22.11870956,38.40394974
142345,2,23.39049339,-11.70582008
142346,4,-5.686266422,-30.7132473
142347,2,20.68277359,-16.86971664
142348,4,-7.27535677,-17.6587429
142349,6,-18.34801674,-13.61809158
142350,5,-33.85395813,1.294216275
142351,7,25.61042595,27.44151306
142352,7,23.2648716,15.86087132
142353,9,25.28232193,-39.34692383
142354,0,10.49676609,23.7293129
142355,7,23.95937538,24.6311512
142357,4,2.811457872,-25.78219223
142359,5,-28.10509872,-2.704102516
142360,3,10.84998512,-1.919686794
142361,4,-7.147899151,-48.83862305
142362,0,8.461218834,32.00944901
142363,4,-11.27396011,-39.16836929
142364,0,3.243935823,31.06710052
142365,3,11.16936302,12.50527382
142366,1,-22.19906807,32.05845261
142367,2,10.24916267,-4.637959957
142368,1,-8.183202744,18.72938919
142369,5,-22.50533676,-1.990406156
142370,1,-29.14258575,25.41799545
142371,8,-38.04548645,17.98067856
142373,7,16.69736862,13.80822754
142374,8,-42.31863785,13.55053806
142375,6,-32.04166794,-35.2781105
142376,9,17.67408562,-29.22756577
142377,3,27.48370743,6.741769791
142380,7,30.61106491,24.99556923
142382,5,-33.39048004,-14.78801155
142384,6,-35.45404816,-31.05552864
142386,6,-18.25571823,-27.10935402
142387,1,-19.47185898,32.80334854
142388,7,21.38991737,23.96819305
142389,5,-1.403044343,-13.05528545
142390,5,-42.85045242,-7.17573452
142391,9,16.81740189,-33.04168701
142392,8,-41.42067719,4.954555035
142393,0,-6.235965729,33.27115631
142394,4,-12.42536259,-35.28597641
142395,9,10.27279854,-24.11149216
142396,7,18.73841095,14.75835991
142399,0,5.571582317,15.79695988
142400,4,7.481485844,-21.86847115
142401,6,-5.21625948,-6.822829247
142402,2,39.8336525,-18.95463371
142406,4,-6.423137665,-30.23292732
142407,8,-23.23326111,11.31610489
142408,8,-13.55357552,-1.687971473
142409,1,-8.704985619,19.49708939
142410,7,11.00608158,16.3157692
142413,2,37.35766602,-23.45974541
142414,7,34.25260925,32.89287949
142415,7,19.40028572,39.05685425
142416,9,15.38230515,10.09287357
142417,2,25.33534622,-23.80629349
142418,6,-13.05128574,-10.07144451
142419,9,-9.272668839,-3.819246769
142420,4,-9.300121307,-25.67970276
142421,1,-33.29011536,31.97870064
142422,2,29.52673721,-16.87578011
142423,9,11.30507755,-12.28829575
142424,2,27.73503494,-9.897823334
142425,6,-8.374422073,-8.305205345
142426,7,4.493115425,22.14274597
142427,1,-19.38530159,23.89375305
142429,9,20.44117355,-26.18561554
142430,4,1.407072783,-43.88757706
142433,2,20.12010002,-1.737987876
142434,9,10.49958897,-24.27319717
142435,4,-4.604467392,-47.03155136
142436,7,25.43423462,27.31321144
142437,6,-26.88918877,-36.21841049
142438,4,-7.269675255,-26.04434586
142439,1,-12.770998,29.728899
142440,3,27.16620445,13.42364597
142441,8,-35.20476532,17.95265579
142442,2,9.847769737,-17.72720528
142443,0,4.56234169,15.79309559
142444,8,-25.99599266,8.781624794
142445,6,-27.06736374,-22.57762527
142446,5,-9.523582458,-7.234745026
142447,7,31.83454704,27.0933075
142448,5,-2.60552001,-5.048380852
142449,9,8.17056942,-27.84625626
142450,6,-23.63338089,-38.47359085
142451,3,36.95090103,12.91606045
142452,4,-2.890513897,-22.69232178
142454,9,17.10228348,-20.48981094
142455,5,-24.62131691,-10.39044571
142456,7,16.90695763,11.75505161
142457,0,5.646309376,41.58137131
142458,9,20.9348011,-22.93828583
142461,6,-9.257676125,-9.56453228
142462,5,-34.02281189,-8.116565704
142463,9,12.64559174,-10.12455368
142464,8,-30.65046692,19.25356102
142465,7,20.8264904,39.32944107
142468,2,23.65915298,-11.7264328
142469,6,-19.1915741,-7.891967773
142471,7,36.36431503,32.17550659
142472,9,16.04865074,-22.81191254
142473,3,21.52648926,-2.410029888
142475,1,-29.08666229,37.35578156
142476,7,18.83099937,28.97047234
142478,3,25.5910778,6.410556316
142479,7,21.60659599,15.59667969
142480,3,11.33187485,9.4625597
142481,6,-15.18339539,6.510495186
142482,5,-37.19429779,-5.88876009
142483,0,11.24515343,31.07162285
142484,6,-36.02650452,-31.5634346
142485,3,15.97588921,-3.380466223
142486,4,-1.417664409,-28.20589066
142487,6,-24.1423912,-15.88422203
142488,1,-21.45838928,26.41444016
142489,5,-26.32116127,-2.066640377
142491,3,34.63896179,7.026573181
142492,8,-34.81996155,15.09506226
142496,4,-8.755042076,-25.50319481
142497,0,10.69915485,33.46066666
142498,1,-21.40209198,34.57130432
142499,9,17.81631279,-21.40874863
142500,8,-33.66495895,22.20678711
142502,4,5.995611191,-20.02173615
142504,1,-17.68447113,27.82096291
142505,7,18.90207291,29.06619644
142508,8,-15.83308601,-1.706503034
142510,7,27.60676384,24.85509109
142511,0,-3.817965746,11.64805126
142512,4,2.798453093,10.09510899
142513,9,29.41396904,-32.97655869
142514,9,17.67331886,-38.8478508
142515,7,16.08903885,11.71405888
142516,2,33.60018539,-17.76685905
142517,1,-13.7419157,28.79648781
142518,0,4.957128525,36.23363113
142520,0,6.360324383,31.05974388
142522,8,-33.81166458,23.68500328
142523,7,15.91390038,7.338997364
142524,2,2.690871239,-7.149842262
142525,7,31.14090538,34.44978333
142526,7,24.85785294,18.56755066
142527,1,-12.03959465,16.60935974
142528,6,-24.61366081,-19.74269676
142529,2,3.231298208,-7.173253059
142530,6,-13.80252743,-22.4072628
142532,7,19.69752502,33.32512665
142533,9,26.8103981,-42.32697296
142534,1,-16.65166092,3.982955217
142535,2,28.34387207,-3.843672752
142536,2,21.79462051,-0.67259109
142537,5,-32.72741699,-4.169009686
142540,8,-13.74260139,1.605495572
142541,8,-24.21710205,14.65308857
142542,6,-32.32065201,-22.30281067
142543,0,14.15956974,34.58675766
142544,5,-34.41330719,-2.526066303
142545,9,16.16922569,-8.989392281
142546,7,8.831301689,19.45396042
142548,1,-24.90692139,25.43666649
142551,5,-30.06421852,-11.40963554
142553,5,-44.83346176,-15.76439571
142555,4,6.261811733,-22.10770988
142556,8,4.186899185,4.256485939
142558,8,-44.06603241,11.08058548
142559,2,28.44302368,-10.17040062
142560,8,-45.78591919,12.00692177
142561,1,-11.67111111,33.52025986
142562,8,-45.47605896,8.868888855
142563,5,-30.21106148,-0.292373478
142564,9,0.85960573,-16.65493774
142565,0,-0.239365548,12.08111858
142568,4,-4.607709408,-42.12134933
142569,2,25.61927986,-16.54560089
142570,8,-19.93003845,-2.854431629
142572,9,17.93491554,-22.15849686
142573,4,4.779989243,-45.0285759
142574,9,20.58134079,-20.88768196
142576,7,36.89053345,29.43961906
142577,0,8.608991623,35.36302948
142578,6,-19.6625309,-27.32621956
142579,7,21.3873558,15.80652618
142580,2,29.84628677,-12.54869366
142582,4,-5.039855003,-31.31278038
142583,6,-14.87017441,-11.63785648
142584,6,-15.11942101,-13.16030502
142585,6,3.118633986,-15.23133564
